id,naslov,avtor_id,avtor,leto,ocena,st_ocen,st_kritik 
6512154,Zeitoun,3371,Dave Eggers,2008,4.08,63820,7414
12991188,Train Dreams,6468,Denis Johnson,2002,3.9,13019,1739
7719245,"Paranormalcy (Paranormalcy, #1)",3027554,Kiersten White,2010,3.9,86954,6001
23007,The Time of Our Singing,11783,Richard Powers,2002,4.24,2241,316
16096824,"A Court of Thorns and Roses (A Court of Thorns and Roses, #1)",3433047,Sarah J. Maas,2015,4.27,284003,33103
919275,The Witch's Trinity,469747,Erika Mailman,2007,3.56,1490,250
199215,A Free Life,8055,Ha Jin,2007,3.68,2564,415
478657,"Undead and Unreturnable (Undead, #4)",1429808,MaryJanice Davidson,2005,3.88,20820,550
10194514,"Pushing the Limits (Pushing the Limits, #1)",4575371,Katie McGarry,2012,4.07,107715,7746
14744360,The Fish the Fighters and the Song-Girl,121072,Janet E. Morris,2012,4.73,134,18
2199365,The Lost Books of the Odyssey,996279,Zachary Mason,2007,3.93,2554,510
17465453,The Signature of All Things,11679,Elizabeth Gilbert,2013,3.82,77971,10068
2855034,Nation,1654,Terry Pratchett,2008,4.06,28734,2588
20819685,The Bone Clocks,6538289,David Mitchell,2014,3.82,73661,9391
3325259,Confessions of a Contractor,1605242,Richard  Murphy,2008,3.05,254,73
10576365,"The Darkest Minds (The Darkest Minds, #1)",2973783,Alexandra Bracken,2012,4.22,116154,14567
14975,"Labyrinth (Languedoc, #1)",9343,Kate Mosse,2005,3.56,43113,2852
24687,Don't Let's Go to the Dogs Tonight: An African Childhood,13900,Alexandra Fuller,2001,3.96,44421,3157
17380041,Longbourn,965819,Jo Baker,2013,3.62,42497,6647
29906980,Lincoln in the Bardo,8885,George Saunders,2017,3.79,79430,14393
8428064,"Demonglass (Hex Hall, #2)",2261547,Rachel Hawkins,2011,4.12,83351,4718
9498875,The Lonely Polygamist,97389,Brady Udall,2010,3.51,14295,2543
11559200,"Shadow of Night (All Souls Trilogy, #2)",3849415,Deborah Harkness,2012,4.06,127710,12878
32263,"The Surgeon (Rizzoli &amp; Isles, #1)",18149,Tess Gerritsen,2001,4.1,111814,3637
9395215,"Everlasting (The Immortals, #6)",200317,Alyson Noel,2011,3.92,42608,1748
2217682,America America,50743,Ethan Canin,2008,3.65,3217,592
12612,Hegemony or Survival: America's Quest for Global Dominance,2476,Noam Chomsky,2003,3.96,11163,389
6692041,Mornings in Jenin,5815562,Susan Abulhawa,2006,4.36,15891,2738
1268479,"Warbreaker (Warbreaker, #1)",38550,Brandon Sanderson,2009,4.24,80810,5723
17237214,Two Boys Kissing,11664,David Levithan,2013,4.09,33870,3729
12893742,"The Serpent's Shadow (The Kane Chronicles, #3)",15872,Rick Riordan,2012,4.29,101105,4786
15753740,The Storyteller,7128,Jodi Picoult,2013,4.27,142568,15048
9284655,"Tiger's Curse (The Tiger Saga, #1)",3097905,Colleen Houck,2011,4.06,53671,5619
446038,Down River,47072,John Hart,2007,3.94,11280,1209
10915826,The Torah Codes,4750548,Ezra Barany,2011,3.49,159,35
34511,"Monstrous Regiment (Discworld, #31; Industrial Revolution, #3)",1654,Terry Pratchett,2003,4.2,52731,1518
10140661,"Gabriel's Inferno (Gabriel's Inferno, #1)",4562483,Sylvain Reynard,2011,4.01,133541,7470
8785374,"Snuff (Discworld, #39; City Watch #8)",1654,Terry Pratchett,2011,4.16,40890,2544
14963,A Wedding in December,3530,Anita Shreve,2005,3.09,17962,1499
8573020,The Weird Sisters,571131,Eleanor Brown,2011,3.36,41812,6180
3280003,The Dark Side: The Inside Story of How the War on Terror Turned Into a War on American Ideals,485392,Jane Mayer,2008,4.18,3615,415
29776,The Dying Animal,463,Philip Roth,2001,3.62,7444,664
816720,The Witch of Portobello,566,Paulo Coelho,2006,3.52,63205,3462
6905534,"Raised by Wolves (Raised by Wolves, #1)",164187,Jennifer Lynn Barnes,2010,3.93,26470,1611
17465515,"The Story of a New Name (The Neapolitan Novels, #2)",44085,Elena Ferrante,2012,4.36,65812,5077
3483,Special Topics in Calamity Physics,2362,Marisha Pessl,2006,3.71,36702,5049
19548967,Cracked Hearts,363635,Linda Masemore Pirrung,2006,4.26,112,49
368731,A Problem from Hell,13271,Samantha Power,2000,4.21,8081,466
9569,Villa Incognito,197,Tom Robbins,2003,3.66,16513,675
10626594,The Scorpio Races,1330292,Maggie Stiefvater,2011,4.09,83708,11451
4830,Shalimar the Clown,3299,Salman Rushdie,2005,3.87,11934,854
2768169,The Underneath,29011,Kathi Appelt,2008,3.94,9285,1758
9166559,These Things Hidden,2875124,Heather Gudenkauf,2011,3.86,31882,3151
10915,Salem Falls,7128,Jodi Picoult,2001,3.81,66594,3189
294047,Amazonia,38809,James Rollins,2002,4.12,24866,959
20893314,A Brief History of Seven Killings,56064,Marlon James,2014,3.86,21154,3223
15751404,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",1439,Malcolm Gladwell,2009,3.92,118986,8139
32703,The Diary of Ellen Rimbauer: My Life at Rose Red,18344,Joyce Reardon,2001,3.66,8719,440
10911,Second Glance,7128,Jodi Picoult,2003,3.79,38950,2528
10757833,"Beautiful Chaos (Caster Chronicles, #3)",2895706,Kami Garcia,2011,3.94,85786,4530
688191,"Everlost (Skinjacker, #1)",19564,Neal Shusterman,2006,3.95,27899,2635
7703038,Nemesis,463,Philip Roth,2010,3.78,10171,1178
2845287,The Wordy Shipmates,2122,Sarah Vowell,2008,3.66,19592,2600
295649,"Bloody Jack (Bloody Jack, #1)",170658,L.A. Meyer,2002,4.11,22198,2162
6251222,Await Your Reply,16560,Dan Chaon,2009,3.54,12472,2222
11594257,"Under the Never Sky (Under the Never Sky, #1)",4637369,Veronica Rossi,2011,4.0,101790,8769
383028,"The Hard Way (Jack Reacher, #10)",5091,Lee Child,2006,4.16,51908,2279
27833670,Dark Matter,442240,Blake Crouch,2016,4.1,146457,20523
45000,The Island at the Center of the World: The Epic Story of Dutch Manhattan and the Forgotten Colony That Shaped America,25254,Russell Shorto,2004,4.12,6960,780
10505,History of Beauty,1730,Umberto Eco,2004,3.76,43424,216
37426,Little Children,15907,Tom Perrotta,2004,3.62,28103,2214
10286585,Evolution of Insanity,4598040,Haresh Daswani,2010,4.27,71,28
10846336,Salvage the Bones,1676417,Jesmyn Ward,2011,3.9,30720,4483
3751995,"Grave Goods (Mistress of the Art of Death, #3)",49612,Ariana Franklin,2009,4.1,9911,834
4494917,"Gone Tomorrow (Jack Reacher, #13)",5091,Lee Child,2009,4.18,74037,2717
220968,"One Shot (Jack Reacher, #9)",5091,Lee Child,2005,4.21,79630,2918
125926,"Dime Store Magic (Women of the Otherworld, #3)",7581,Kelley Armstrong,2004,4.07,30975,1227
17683,"Dead Beat (The Dresden Files, #7)",10746,Jim Butcher,2005,4.44,92267,2959
8664368,The Finkler Question,171414,Howard Jacobson,2010,2.77,12881,2001
11594337,The One and Only Ivan,1036736,Katherine Applegate,2012,4.26,103341,11718
495395,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,963811,A.J. Jacobs,2007,3.76,56998,5146
50695,Everyman,463,Philip Roth,2006,3.57,14399,1444
6423085,Catapult Soul,2910748,Brian Celio,2009,3.95,42,11
2211221,"Nothing to Lose (Jack Reacher, #12)",5091,Lee Child,2008,3.91,44026,2218
22207,Lullabies for Little Criminals,12676,Heather O&#39;Neill,2006,3.97,17431,1371
15733160,Meditation on Space-Time,2829101,Leonard Seet,2012,4.09,23,8
26059449,Freaks I've Met,13612458,Donald Jans,2015,4.38,1570,282
12397415,A Legacy of Madness: Recovering My Family from Generations of Mental Illness,5143595,Tom   Davis,2011,3.66,164,20
12260599,Huey Lambert's Walking Nuclear Circus,5077755,Jonathan Culver,2008,3.42,19,8
9462812,"Die for Me (Revenants, #1)",3353516,Amy Plum,2011,3.99,50935,4410
2924318,"Home (Gilead, #2)",7491,Marilynne Robinson,2008,3.99,17903,2861
11733930,"Revelations (Bloodlines, #3)",3433502,Lindsay Anne Kendal,2013,4.0,273,12
251519,Good Grief,51162,Lolly Winston,2004,3.72,26552,1411
91474,"Proven Guilty (The Dresden Files, #8)",10746,Jim Butcher,2006,4.42,88601,2343
6567017,"Will Grayson, Will Grayson (Will Grayson, Will Grayson, #1)",1406384,John Green,2010,3.81,292951,17013
25851619,"Undressed (The Manhattanites, #2)",6940334,Avery Aster,2013,3.63,2282,603
9724798,The Violets of March,4467375,Sarah Jio,2011,3.8,20826,2697
25131174,"The Immortal Coil (The Immortal Coil, #1)",8341870,J. Armand,2014,3.47,198,8
393145,"The Riddle (The Books of Pellinor, #2)",32401,Alison Croggon,2004,4.1,19119,551
25679350,"Unscrupulous (The Manhattanites, #1)",6940334,Avery Aster,2013,3.72,1852,751
86663,"Ten Big Ones (Stephanie Plum, #10)",2384,Janet Evanovich,2004,4.14,85788,1957
11187936,Fresh,4808225,Dennis Sharpe,2011,4.43,28,2
25609206,"Mindful Being (Alchemy of Love Mindfulness Training, #4)",13544944,Nataša Nuit Pantović,2014,4.78,36,13
11187937,(Un) Spoken,4808225,Dennis Sharpe,2010,4.64,22,1
6050822,Puhdistus,1129509,Sofi Oksanen,2008,3.87,11124,961
12283261,"Between the Lines (Between the Lines, #1)",7128,Jodi Picoult,2012,3.58,36317,5185
9917938,"Blood Red Road (Dust Lands, #1)",4487674,Moira Young,2011,3.93,55953,5747
25480342,A Monster Calls,370361,Patrick Ness,2011,4.37,163538,29095
820480,"Revelation (Matthew Shardlake, #4)",80212,C.J. Sansom,2008,4.33,16129,843
312043,"The Fire Within (The Last Dragon Chronicles, #1)",179712,Chris d&#39;Lacey,2001,3.77,25901,1504
6480781,Open,54066,Andre Agassi,2009,4.21,59831,5299
12924261,"This Book Is Full of Spiders (John Dies at the End, #2)",225033,David  Wong,2012,4.26,21181,1921
17906995,"Requiem for Humanity (Last Days, #1)",1107101,Joseph Sweet,2013,4.46,24,6
25437891,The V Girl,8108373,Mya Robarts,2015,4.01,6106,704
15704307,"Saga, Vol. 1 (Saga, #1)",24514,Brian K. Vaughan,2012,4.22,186376,10544
68488,"Fool's Errand (Tawny Man, #1)",25307,Robin Hobb,2001,4.3,63756,1600
101334,Remainder,30757,Tom McCarthy,2001,3.64,5754,801
2113260,"Shades of Grey (Shades of Grey, #1)",4432,Jasper Fforde,2009,4.14,29265,3875
338691,"Still Life (Chief Inspector Armand Gamache, #1)",194243,Louise Penny,2005,3.88,100465,9308
22842304,Kerri's War (The King Trilogy #3),1125279,Stephen Douglass,2011,4.6,205,14
683927,The History of the Qurʾanic Text from Revelation to Compilation: A Comparative Study with the Old and New Testaments,16987279,Muhammad Mustafa al-ʿAzami,2003,4.36,152,10
9419,"Shopaholic Ties the Knot (Shopaholic, #3)",6160,Sophie Kinsella,2002,3.77,98474,2492
13432288,The Gathering (The damnation Chronicles: Book 3),1107101,Joseph Sweet,2011,4.89,9,0
13432285,Redemption (The Damnation Chronicles: book 2),1107101,Joseph Sweet,2010,4.67,12,0
30333938,"Slammed (Slammed, #1)",5430144,Colleen Hoover,2012,4.28,188904,15288
7984760,The Damned: Damnation Chronicles: Book One,1107101,Joseph Sweet,2007,3.94,17,3
13165142,The Hunger Angel,134980,Herta Müller,2009,3.9,3399,432
21222015,Calico Jack in your Garden,6200344,Karl Wiggins,2013,4.25,165,7
226113,Tallgrass,74078,Sandra Dallas,2007,3.86,9323,1494
15839976,"Red Rising (Red Rising, #1)",6474348,Pierce Brown,2014,4.27,171903,19647
153193,"Undead and Unemployed (Undead, #2)",1429808,MaryJanice Davidson,2004,3.93,31692,940
111126,"Hateship, Friendship, Courtship, Loveship, Marriage: Stories",6410,Alice Munro,2001,4.05,14341,1382
2517439,The Forever War,1088758,Dexter Filkins,2008,4.11,8494,849
15724396,"The Sword of Summer (Magnus Chase and the Gods of Asgard, #1)",15872,Rick Riordan,2015,4.26,114855,10538
21608,The Accidental Time Machine,12476,Joe Haldeman,2007,3.7,7512,719
17909028,The Caves: Book One - The Event,7027588,Melody Laughlin,2013,5.0,7,1
6262365,"Tempted (House of Night, #6)",17015,P.C. Cast,2008,3.96,144018,3284
7140754,Solar,2408,Ian McEwan,2010,3.24,21738,2594
16123396,The Harbingers (The damnation Chronicles # 4),1107101,Joseph Sweet,2012,4.55,11,2
23000635,Dogshit Saved My Life,6200344,Karl Wiggins,2014,4.28,138,10
179264,The Madonnas of Leningrad,104437,Debra Dean,2006,3.78,15272,2025
7170627,The Emperor of All Maladies: A Biography of Cancer,3032451,Siddhartha Mukherjee,2010,4.3,62516,5545
5454,"The Second Summer of the Sisterhood (Sisterhood, #2)",3681,Ann Brashares,2003,3.79,83088,2346
51433,"The Rebels of Ireland (The Dublin Saga, #2)",16204,Edward Rutherfurd,2004,4.08,5222,361
6340471,Cleopatra's Daughter,269069,Michelle Moran,2009,4.11,22890,2262
33453,"You Suck (A Love Story, #2)",16218,Christopher Moore,2007,3.82,43567,2702
19549841,"Seraphina (Seraphina, #1)",357601,Rachel Hartman,2012,3.97,67883,7613
4957350,Tinkers,4371731,Paul Harding,2008,3.38,27042,4506
6337163,Summertime,4128,J.M. Coetzee,2009,3.77,4916,483
12496,The Sunset Limited,4178,Cormac McCarthy,2006,3.96,7158,710
2732513,The Revolution: A Manifesto,395622,Ron Paul,2008,4.14,6860,641
58077,"Grave Sight (Harper Connelly, #1)",17061,Charlaine Harris,2005,3.85,57527,2423
14384,A Hunger Like No Other (Immortals After Dark #2),4428,Kresley Cole,2006,4.21,58025,2909
13707734,The Swerve: How the World Became Modern,4194881,Stephen Greenblatt,2011,3.84,23152,2418
13254424,One Crazy Summer,5375385,Scott McElhaney,2011,3.78,148,17
6674372,The Murderer's Daughters,3006839,Randy Susan Meyers,2010,3.69,13136,1277
10335308,Is Everyone Hanging Out Without Me? (And Other Concerns),194416,Mindy Kaling,2011,3.85,358729,20675
5047880,"Hunger (Gone, #2)",1599723,Michael  Grant,2009,4.02,70613,3339
270807,"Burned (Burned, #1)",2821144,Ellen Hopkins,2006,4.25,53508,3577
7510,The Beach House,3780,James Patterson,2002,3.83,75012,1808
9462795,"Starcrossed (Starcrossed, #1)",3406550,Josephine Angelini,2011,4.07,58417,5049
9565548,"Grave Mercy (His Fair Assassin, #1)",6914204,Robin LaFevers,2012,3.91,83338,8137
2049993,Airman,10896,Eoin Colfer,2007,4.14,17542,1410
46777,"Tithe (Modern Faerie Tales, #1)",25422,Holly Black,2002,3.73,64805,3532
13639050,"Gabriel's Rapture (Gabriel's Inferno, #2)",4562483,Sylvain Reynard,2012,4.22,101742,3563
18090147,The Enchanted,56358,Rene Denfeld,2014,3.96,15841,3042
12254379,"1Q84 #1-2 (1Q84, #1-2)",3354,Haruki Murakami,2009,4.07,14993,1283
75400,Slow Man,4128,J.M. Coetzee,2005,3.43,7093,603
287861,"Mortal Engines (The Hungry City Chronicles, #1)",27379,Philip Reeve,2001,3.92,22818,2098
6665847,"Daemon (Daemon, #1)",1956402,Daniel Suarez,2006,4.17,34433,2890
6308379,The Child Thief,172487,Brom,2009,4.09,12533,1890
13125947,"Reached (Matched, #3)",1304470,Ally Condie,2012,3.56,126821,10715
15096164,"Pines (Wayward Pines, #1)",442240,Blake Crouch,2012,3.9,72729,6176
16151178,The Sea of Tranquility,6466759,Katja Millay,2012,4.33,72762,9274
17644,Moral Disorder and Other Stories,3472,Margaret Atwood,2006,3.63,9065,921
822,"The Confusion (The Baroque Cycle, #2)",545,Neal Stephenson,2004,4.25,20518,652
13346578,Imperium,127405,Christian Kracht,2012,3.68,1886,151
261331,"The Tea Rose (The Tea Rose, #1)",36346,Jennifer Donnelly,2002,4.19,28200,2677
15967,The Falls,3524,Joyce Carol Oates,2004,3.57,8949,847
116257,"The System of the World (The Baroque Cycle, #3)",545,Neal Stephenson,2004,4.31,19036,617
2179276,"The Time Paradox (Artemis Fowl, #6)",10896,Eoin Colfer,2008,4.07,70096,2015
139254,"Empress Orchid (Empress Orchid, #1)",686103,Anchee Min,2003,3.88,20359,1233
3121162,Testimony,3530,Anita Shreve,2008,3.56,25955,3181
248484,Book of a Thousand Days,49177,Shannon Hale,2007,3.96,44578,5932
3972,"Olympos (Ilium, #2)",2687,Dan Simmons,2005,3.94,14017,533
6992777,I Will Wait for You: Eternal Bliss,363635,Linda Masemore Pirrung,2006,4.49,102,24
6596547,Mockingbird,688672,Kathryn Erskine,2010,4.18,26481,4032
6085191,Chronic City,6404,Jonathan Lethem,2009,3.52,8022,1076
14236,Gould's Book of Fish: A Novel in Twelve Fish,8864,Richard Flanagan,2001,3.69,3846,475
23437156,"Six of Crows (Six of Crows, #1)",4575289,Leigh Bardugo,2015,4.46,167525,24958
1845403,"Exit Music (Inspector Rebus, #17)",33031,Ian Rankin,2007,4.13,11648,625
13330603,The Sandcastle Girls,3509,Chris Bohjalian,2012,3.87,32473,4545
105576,Five Point Someone,61124,Chetan Bhagat,2004,3.42,74679,2001
14759944,Corpalism,6154020,Arun D. Ellis,2012,3.39,283,103
6627943,Early Dawn (Keegan-Paxton #4),51304,Catherine Anderson,2009,4.06,2067,133
30981718,"The Starbirth Assignment: Shifter (Starbirth, #1)",5122816,J.M. Johnson,2016,4.23,35,6
4599,Carter Beats the Devil,2716,Glen David Gold,2001,4.09,11714,949
9862761,1493: Uncovering the New World Columbus Created,22004,Charles C. Mann,2011,4.07,13541,1219
239399,"The Ghost Brigades (Old Man's War, #2)",4763,John Scalzi,2006,4.1,55493,2813
78508,The River of Doubt: Theodore Roosevelt's Darkest Journey,44565,Candice Millard,2005,4.16,41876,3673
24612118,Fates and Furies,690619,Lauren Groff,2015,3.56,94267,11881
23156040,"Those Who Leave and Those Who Stay (The Neapolitan Novels, #3)",44085,Elena Ferrante,2013,4.29,51706,3684
90413,The Queen of the South,40398,Arturo Pérez-Reverte,2002,3.92,10026,749
19390926,"Point of Retreat (Slammed, #2)",5430144,Colleen Hoover,2012,4.29,132303,8558
29056083,"Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)",5042201,John Tiffany,2016,3.7,519758,59459
24812,The Complete Calvin and Hobbes,13778,Bill Watterson,2005,4.82,31959,959
11367726,Defending Jacob,218843,William Landay,2012,3.98,225436,18630
7094569,"Feed (Newsflesh Trilogy, #1)",3153776,Mira Grant,2010,3.86,46411,5694
29800,"Scott Pilgrim, Volume 1: Scott Pilgrim's Precious Little Life",16807,Bryan Lee O&#39;Malley,2004,4.16,149174,3498
16240761,The Son,794012,Philipp Meyer,2012,3.99,27302,3273
22121,Imperial Life in the Emerald City: Inside Iraq's Green Zone,12623,Rajiv Chandrasekaran,2006,4.02,5271,605
26348,Paris 1919: Six Months That Changed the World,6366,Margaret MacMillan,2001,4.07,9281,638
5167,Cane River,3499,Lalita Tademy,2001,4.05,42967,1959
17231,"Darkly Dreaming Dexter (Dexter, #1)",10482,Jeff Lindsay,2004,3.9,168528,6005
89362,Summer Breeze (Keegan-Paxton #3),51304,Catherine Anderson,2006,4.14,2798,149
22522805,The Buried Giant,4280,Kazuo Ishiguro,2015,3.46,53035,7777
35024851,"The Shifter Dimension (Starbirth, #2)",5122816,J.M. Johnson,2012,4.72,80,8
15858,Mirror Mirror,7025,Gregory Maguire,2003,3.28,28484,1616
7011225,Caim,1285555,José Saramago,2009,3.91,15127,1340
7108001,"Abraham Lincoln: Vampire Hunter (Abraham Lincoln: Vampire Hunter, #1)",169377,Seth Grahame-Smith,2010,3.7,123336,12164
32867216,"Shadow Team GB (Starbirth, #3)",5122816,J.M. Johnson,2015,4.84,73,12
231562,"The Enemy (Jack Reacher, #8)",5091,Lee Child,2004,4.17,74902,2333
161426,How I Live Now,93575,Meg Rosoff,2004,3.58,35685,4393
379087,A Long Long Way,79510,Sebastian Barry,2005,4.12,4788,576
14290364,"Champion (Legend, #3)",4342215,Marie Lu,2013,4.36,142623,13954
444347,"Chasing Vermeer (Chasing Vermeer, #1)",86085,Blue Balliett,2004,3.71,25415,2174
10964693,The Marriage Plot,1467,Jeffrey Eugenides,2011,3.43,104932,11038
3522419,"Nemesis (Harry Hole, #4)",904719,Jo Nesbø,2002,3.98,50087,2377
17020,"13 Little Blue Envelopes (Little Blue Envelope, #1)",10317,Maureen Johnson,2005,3.64,74128,4646
4278,"Medicus (Gaius Petreius Ruso, #1)",2931,Ruth Downie,2006,3.73,6756,811
6479550,"Magic Bleeds (Kate Daniels, #4)",21748,Ilona Andrews,2010,4.46,61502,2798
64222,"Going Postal (Discworld, #33; Moist von Lipwig, #1)",1654,Terry Pratchett,2004,4.37,89715,2574
